.data
gato1A: .word 16, 16
.byte 199,0,199,199,199,199,199,0,199,199,199,199,199,199,199,199,
0,102,0,199,199,199,0,164,0,199,199,199,199,199,199,199,
0,102,102,0,0,0,164,164,0,199,199,199,199,199,199,199,
0,102,102,255,255,255,164,164,0,199,199,199,0,0,199,199,
0,102,255,255,255,255,255,164,0,199,199,0,164,164,0,199,
0,255,242,255,255,242,255,255,0,199,199,0,164,164,255,0,
0,255,255,255,255,255,255,255,0,199,199,199,0,255,255,0,
0,255,255,255,255,255,255,255,0,199,199,199,199,0,102,0,
199,0,255,255,255,255,255,0,0,199,199,199,199,0,102,0,
199,199,0,255,102,102,102,102,255,0,199,199,199,0,102,0,
199,199,0,255,255,102,102,255,255,255,0,0,0,255,255,0,
199,199,0,255,255,255,255,255,255,164,164,0,255,255,0,199,
199,199,0,255,255,255,255,255,255,255,164,0,0,0,199,199,
199,199,0,255,255,0,255,164,0,255,255,0,199,199,199,199,
199,199,0,102,255,0,164,164,0,255,255,0,199,199,199,199,
199,199,0,0,0,0,0,0,0,0,0,0,199,199,199,199,


