.data 
labirinto1: .word 320, 240
.byte 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,0,20,20,20,20,20,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,20,20,20,20,0,20,20,20,20,20,20,20,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,0,20,20,20,20,20,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,20,20,20,20,0,20,20,20,20,20,20,20,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,20,20,20,20,20,20,0,20,20,20,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,20,20,20,0,20,20,20,20,20,20,0,20,20,20,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,20,20,20,20,20,20,0,20,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,20,0,20,20,20,20,20,20,0,20,20,20,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90,100,100,100,81,100,100,100,81,0,0,0,0,0,0,100,100,100,90,0,0,0,0,0,0,0,82,100,172,172,100,91,0,0,0,0,0,0,0,81,100,100,100,81,100,100,100,90,0,20,20,20,20,20,20,0,20,20,20,20,20,20,20,0,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,0,20,20,20,20,20,20,0,20,20,20,20,20,20,20,0,
91,172,172,172,82,172,172,172,82,0,0,0,0,0,0,172,172,172,91,0,0,0,0,0,0,82,172,172,172,172,172,172,90,0,0,0,0,0,0,82,172,172,172,82,172,172,172,91,0,20,20,20,20,20,20,0,20,20,20,20,20,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,20,20,20,20,0,20,20,20,20,20,20,20,0,
91,172,172,172,82,172,172,172,82,0,0,0,0,0,0,172,172,172,91,0,0,0,0,0,0,100,172,172,108,100,172,172,108,0,0,0,0,0,0,82,172,172,172,82,172,172,172,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,20,20,0,20,20,0,20,20,0,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
